"(Intercept)","Age","M_Temp","Sand","T_Precip","Age:M_Temp","Age:T_Precip","John","M_G_Temp","M_Months","Age:M_G_Temp","Age:M_Months","M_G_Temp:M_Months","Age:M_G_Temp:M_Months","Deficit","Age:Deficit","df","logLik","AICc","delta","weight","R_squared"
3.26239814241744,0.185166947472236,NA,NA,NA,NA,NA,NA,0.0561239808234636,0.000205687806278392,0.00529665258160134,NA,NA,NA,NA,NA,8,-1156.9309652864,2330.17565606299,0,0.418589406775993,0.530840677506719
4.18559433139159,-0.0563675255247441,0.00322144523295396,NA,NA,0.0136104447599478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-1158.12348557006,2330.49044940098,0.314793337989158,0.35762817680075,0.516710973822832
3.48789895442094,0.167146937019174,NA,NA,NA,NA,NA,NA,NA,0.00330033806290072,NA,0.000438570919674844,NA,NA,NA,NA,7,-1158.77523280923,2331.79394387934,1.61828781634313,0.186372357616145,0.530711477453802
3.42451215677396,0.172487888438713,NA,NA,NA,NA,NA,NA,0.136747062396673,-0.00615177829542252,NA,0.000423378971114898,NA,NA,NA,NA,8,-1159.34591616945,2335.0055578291,4.82990176610838,0.0374100588071124,0.531181277740628
